#Firmware: MS3 1.5.1 release     20171006 16:30BST (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
1.0,1.0,0.0,1.0,12.05,124630.04
0.0,0.0,0.0,1.0,18.525,124648.56
1.0,0.0,0.0,1.0,11.813,124660.375
1.0,1.0,1.0,1.0,9.833,124670.21
0.0,1.0,0.0,1.0,8.606,124678.82
1.0,1.0,0.0,1.0,11.978,124690.8
0.0,0.0,0.0,1.0,18.649,124709.445
0.0,1.0,1.0,1.0,9.881,124719.33
1.0,1.0,0.0,1.0,2.162,124721.49
0.0,1.0,0.0,1.0,18.582,124740.07
1.0,1.0,0.0,1.0,12.022,124752.09
0.0,0.0,0.0,1.0,18.527,124770.62
1.0,0.0,0.0,1.0,11.843,124782.46
1.0,1.0,1.0,1.0,9.828,124792.29
0.0,1.0,0.0,1.0,8.422,124800.71
1.0,1.0,0.0,1.0,11.69,124812.4
0.0,0.0,0.0,1.0,18.285,124830.68
0.0,1.0,1.0,1.0,9.736,124840.414
1.0,1.0,0.0,1.0,2.137,124842.555
0.0,1.0,0.0,1.0,18.328,124860.88
1.0,1.0,0.0,1.0,11.872,124872.76
0.0,0.0,0.0,1.0,18.292,124891.05
1.0,0.0,0.0,1.0,11.692,124902.74
1.0,1.0,1.0,1.0,9.705,124912.445
0.0,1.0,0.0,1.0,8.426,124920.875
1.0,1.0,0.0,1.0,11.698,124932.57
0.0,0.0,0.0,1.0,18.323,124950.89
0.0,1.0,1.0,1.0,9.762,124960.66
1.0,1.0,0.0,1.0,2.136,124962.79
0.0,1.0,0.0,1.0,18.291,124981.08
1.0,1.0,0.0,1.0,11.819,124992.9
0.0,0.0,0.0,1.0,18.195,125011.09
1.0,0.0,0.0,1.0,11.628,125022.72
1.0,1.0,1.0,1.0,9.659,125032.375
0.0,1.0,0.0,1.0,8.366,125040.74
1.0,1.0,0.0,1.0,11.608,125052.35
0.0,0.0,0.0,1.0,18.205,125070.555
0.0,1.0,1.0,1.0,9.735,125080.29
1.0,1.0,0.0,1.0,2.133,125082.42
0.0,1.0,0.0,1.0,18.392,125100.81
1.0,1.0,0.0,1.0,11.982,125112.8
0.0,0.0,0.0,1.0,18.376,125131.17
1.0,0.0,0.0,1.0,11.742,125142.914
1.0,1.0,1.0,1.0,9.734,125152.65
0.0,1.0,0.0,1.0,8.392,125161.04
1.0,1.0,0.0,1.0,11.634,125172.67
0.0,0.0,0.0,1.0,18.307,125190.98
0.0,1.0,1.0,1.0,9.882,125200.86
1.0,1.0,0.0,1.0,2.176,125203.04
0.0,1.0,0.0,1.0,18.548,125221.586
1.0,1.0,0.0,1.0,11.979,125233.56
0.0,0.0,0.0,1.0,18.567,125252.13
1.0,0.0,0.0,1.0,11.97,125264.1
1.0,1.0,1.0,1.0,9.945,125274.05
0.0,1.0,0.0,1.0,8.588,125282.63
1.0,1.0,0.0,1.0,11.895,125294.53
0.0,0.0,0.0,1.0,18.608,125313.14
0.0,1.0,1.0,1.0,9.91,125323.05
1.0,1.0,0.0,1.0,2.172,125325.22
0.0,1.0,0.0,1.0,18.718,125343.94
1.0,1.0,0.0,1.0,12.223,125356.164
0.0,0.0,0.0,1.0,18.71,125374.875
1.0,0.0,0.0,1.0,11.927,125386.805
1.0,1.0,1.0,1.0,9.907,125396.71
0.0,1.0,0.0,1.0,8.55,125405.26
1.0,1.0,0.0,1.0,11.861,125417.12
0.0,0.0,0.0,1.0,18.593,125435.71
0.0,1.0,1.0,1.0,9.982,125445.695
1.0,1.0,0.0,1.0,2.2,125447.9
0.0,1.0,0.0,1.0,18.781,125466.68
1.0,1.0,0.0,1.0,12.16,125478.836
0.0,0.0,0.0,1.0,18.789,125497.625
1.0,0.0,0.0,1.0,12.032,125509.66
1.0,1.0,1.0,1.0,10.004,125519.664
0.0,1.0,0.0,1.0,8.643,125528.305
1.0,1.0,0.0,1.0,11.991,125540.3
0.0,0.0,0.0,1.0,18.715,125559.016
0.0,1.0,1.0,1.0,9.917,125568.93
1.0,1.0,0.0,1.0,2.172,125571.1
0.0,1.0,0.0,1.0,18.652,125589.75
1.0,1.0,0.0,1.0,12.096,125601.84
0.0,0.0,0.0,1.0,18.524,125620.37
1.0,0.0,0.0,1.0,11.819,125632.19
1.0,1.0,1.0,1.0,9.814,125642.0
0.0,1.0,0.0,1.0,8.525,125650.52
1.0,1.0,0.0,1.0,11.831,125662.35
0.0,0.0,0.0,1.0,18.481,125680.836
0.0,1.0,1.0,1.0,9.842,125690.68
1.0,1.0,0.0,1.0,2.153,125692.836
0.0,1.0,0.0,1.0,18.429,125711.266
1.0,1.0,0.0,1.0,11.905,125723.17
0.0,0.0,0.0,1.0,18.446,125741.62
1.0,0.0,0.0,1.0,11.871,125753.484
1.0,1.0,1.0,1.0,9.839,125763.32
0.0,1.0,0.0,1.0,8.457,125771.77
1.0,1.0,0.0,1.0,11.715,125783.49
0.0,0.0,0.0,1.0,18.378,125801.87
0.0,1.0,1.0,1.0,9.814,125811.68
1.0,1.0,0.0,1.0,2.142,125813.82
0.0,1.0,0.0,1.0,18.548,125832.37
1.0,1.0,0.0,1.0,12.08,125844.445
0.0,0.0,0.0,1.0,18.555,125863.0
1.0,0.0,0.0,1.0,11.822,125874.82
1.0,1.0,1.0,1.0,9.832,125884.65
0.0,1.0,0.0,1.0,8.548,125893.195
1.0,1.0,0.0,1.0,11.901,125905.09
0.0,0.0,0.0,1.0,18.59,125923.69
0.0,1.0,1.0,1.0,9.872,125933.56
1.0,1.0,0.0,1.0,2.156,125935.72
0.0,1.0,0.0,1.0,18.543,125954.266
1.0,1.0,0.0,1.0,11.989,125966.26
0.0,0.0,0.0,1.0,18.468,125984.73
1.0,0.0,0.0,1.0,11.785,125996.51
1.0,1.0,1.0,1.0,9.796,126006.305
0.0,1.0,0.0,1.0,8.477,126014.78
1.0,1.0,0.0,1.0,11.753,126026.53
0.0,0.0,0.0,1.0,18.495,126045.02
0.0,1.0,1.0,1.0,9.951,126054.98
1.0,1.0,0.0,1.0,2.192,126057.17
0.0,1.0,0.0,1.0,18.763,126075.94
1.0,1.0,0.0,1.0,12.14,126088.08
0.0,0.0,0.0,1.0,18.69,126106.766
1.0,0.0,0.0,1.0,11.912,126118.68
1.0,1.0,1.0,1.0,9.892,126128.57
0.0,1.0,0.0,1.0,8.551,126137.125
1.0,1.0,0.0,1.0,11.875,126149.0
0.0,0.0,0.0,1.0,18.629,126167.63
0.0,1.0,1.0,1.0,9.992,126177.625
1.0,1.0,0.0,1.0,2.196,126179.82
0.0,1.0,0.0,1.0,18.875,126198.695
1.0,1.0,0.0,1.0,12.294,126210.99
0.0,0.0,0.0,1.0,18.955,126229.945
1.0,0.0,0.0,1.0,12.123,126242.07
1.0,1.0,1.0,1.0,10.074,126252.14
0.0,1.0,0.0,1.0,8.704,126260.84
1.0,1.0,0.0,1.0,12.058,126272.9
0.0,0.0,0.0,1.0,18.821,126291.72
0.0,1.0,1.0,1.0,9.968,126301.69
1.0,1.0,0.0,1.0,2.187,126303.875
0.0,1.0,0.0,1.0,18.669,126322.55
MARK 020
0.0,1.0,0.0,1.0,168.956,126491.5
1.0,1.0,0.0,1.0,11.685,126503.19
0.0,0.0,0.0,1.0,18.33,126521.516
0.0,1.0,1.0,1.0,9.82,126531.336
1.0,1.0,0.0,1.0,2.156,126533.49
0.0,1.0,0.0,1.0,18.476,126551.97
1.0,1.0,0.0,1.0,11.96,126563.93
0.0,0.0,0.0,1.0,18.382,126582.31
1.0,0.0,0.0,1.0,11.749,126594.06
1.0,1.0,1.0,1.0,9.757,126603.82
0.0,1.0,0.0,1.0,8.466,126612.29
1.0,1.0,0.0,1.0,11.758,126624.05
0.0,0.0,0.0,1.0,18.518,126642.56
0.0,1.0,1.0,1.0,10.022,126652.586
1.0,1.0,0.0,1.0,2.21,126654.8
0.0,1.0,0.0,1.0,18.86,126673.66
1.0,1.0,0.0,1.0,12.194,126685.85
0.0,0.0,0.0,1.0,18.804,126704.66
1.0,0.0,0.0,1.0,12.021,126716.68
1.0,1.0,1.0,1.0,9.972,126726.65
0.0,1.0,0.0,1.0,8.567,126735.22
1.0,1.0,0.0,1.0,11.867,126747.086
0.0,0.0,0.0,1.0,18.626,126765.71
0.0,1.0,1.0,1.0,9.963,126775.67
1.0,1.0,0.0,1.0,2.184,126777.86
0.0,1.0,0.0,1.0,18.766,126796.625
1.0,1.0,0.0,1.0,12.183,126808.805
0.0,0.0,0.0,1.0,18.717,126827.52
1.0,0.0,0.0,1.0,11.943,126839.47
1.0,1.0,1.0,1.0,9.911,126849.38
0.0,1.0,0.0,1.0,8.537,126857.92
1.0,1.0,0.0,1.0,11.853,126869.77
0.0,0.0,0.0,1.0,18.448,126888.22
0.0,1.0,1.0,1.0,9.728,126897.945
1.0,1.0,0.0,1.0,2.126,126900.07
0.0,1.0,0.0,1.0,18.271,126918.34
1.0,1.0,0.0,1.0,11.822,126930.164
0.0,0.0,0.0,1.0,18.138,126948.305
1.0,0.0,0.0,1.0,11.573,126959.875
1.0,1.0,1.0,1.0,9.619,126969.49
0.0,1.0,0.0,1.0,8.339,126977.83
1.0,1.0,0.0,1.0,11.563,126989.39
0.0,0.0,0.0,1.0,18.143,127007.53
0.0,1.0,1.0,1.0,9.72,127017.25
1.0,1.0,0.0,1.0,2.128,127019.375
0.0,1.0,0.0,1.0,18.314,127037.69
1.0,1.0,0.0,1.0,11.895,127049.586
0.0,0.0,0.0,1.0,18.365,127067.95
1.0,0.0,0.0,1.0,11.784,127079.734
1.0,1.0,1.0,1.0,9.771,127089.51
0.0,1.0,0.0,1.0,8.42,127097.93
1.0,1.0,0.0,1.0,11.686,127109.62
0.0,0.0,0.0,1.0,18.396,127128.016
0.0,1.0,1.0,1.0,9.941,127137.95
1.0,1.0,0.0,1.0,2.186,127140.14
0.0,1.0,0.0,1.0,18.782,127158.92
1.0,1.0,0.0,1.0,12.206,127171.125
0.0,0.0,0.0,1.0,18.705,127189.83
1.0,0.0,0.0,1.0,11.917,127201.74
1.0,1.0,1.0,1.0,9.913,127211.66
0.0,1.0,0.0,1.0,8.665,127220.32
1.0,1.0,0.0,1.0,12.053,127232.375
0.0,0.0,0.0,1.0,18.94,127251.31
0.0,1.0,1.0,1.0,10.186,127261.5
1.0,1.0,0.0,1.0,2.254,127263.76
0.0,1.0,0.0,1.0,19.097,127282.85
1.0,1.0,0.0,1.0,12.341,127295.195
0.0,0.0,0.0,1.0,19.125,127314.32
1.0,0.0,0.0,1.0,12.326,127326.65
1.0,1.0,1.0,1.0,10.218,127336.87
0.0,1.0,0.0,1.0,8.761,127345.625
1.0,1.0,0.0,1.0,12.16,127357.78
0.0,0.0,0.0,1.0,18.941,127376.72
0.0,1.0,1.0,1.0,10.01,127386.73
1.0,1.0,0.0,1.0,2.192,127388.92
0.0,1.0,0.0,1.0,18.913,127407.836
1.0,1.0,0.0,1.0,12.362,127420.195
0.0,0.0,0.0,1.0,18.931,127439.125
1.0,0.0,0.0,1.0,12.048,127451.17
1.0,1.0,1.0,1.0,10.021,127461.195
0.0,1.0,0.0,1.0,8.635,127469.83
1.0,1.0,0.0,1.0,11.973,127481.805
0.0,0.0,0.0,1.0,18.714,127500.516
0.0,1.0,1.0,1.0,9.954,127510.47
1.0,1.0,0.0,1.0,2.183,127512.65
0.0,1.0,0.0,1.0,18.666,127531.31
1.0,1.0,0.0,1.0,12.068,127543.38
0.0,0.0,0.0,1.0,18.601,127561.984
1.0,0.0,0.0,1.0,11.901,127573.88
1.0,1.0,1.0,1.0,9.878,127583.76
0.0,1.0,0.0,1.0,8.518,127592.27
1.0,1.0,0.0,1.0,11.837,127604.11
0.0,0.0,0.0,1.0,18.557,127622.664
0.0,1.0,1.0,1.0,9.952,127632.62
1.0,1.0,0.0,1.0,2.182,127634.8
0.0,1.0,0.0,1.0,18.739,127653.54
1.0,1.0,0.0,1.0,12.152,127665.69
0.0,0.0,0.0,1.0,18.63,127684.32
1.0,0.0,0.0,1.0,11.862,127696.18
1.0,1.0,1.0,1.0,9.848,127706.03
0.0,1.0,0.0,1.0,8.502,127714.53
1.0,1.0,0.0,1.0,11.817,127726.35
0.0,0.0,0.0,1.0,18.484,127744.836
0.0,1.0,1.0,1.0,9.847,127754.68
1.0,1.0,0.0,1.0,2.152,127756.83
0.0,1.0,0.0,1.0,18.492,127775.32
1.0,1.0,0.0,1.0,11.959,127787.28
0.0,0.0,0.0,1.0,18.383,127805.664
1.0,0.0,0.0,1.0,11.742,127817.41
1.0,1.0,1.0,1.0,9.736,127827.14
0.0,1.0,0.0,1.0,8.405,127835.55
1.0,1.0,0.0,1.0,11.681,127847.23
0.0,0.0,0.0,1.0,18.17,127865.4
0.0,1.0,1.0,1.0,9.585,127874.984
1.0,1.0,0.0,1.0,2.092,127877.08
0.0,1.0,0.0,1.0,18.111,127895.19
1.0,1.0,0.0,1.0,11.793,127906.984
0.0,0.0,0.0,1.0,18.15,127925.13
1.0,0.0,0.0,1.0,11.615,127936.75
1.0,1.0,1.0,1.0,9.659,127946.41
0.0,1.0,0.0,1.0,8.418,127954.83
1.0,1.0,0.0,1.0,11.693,127966.52
0.0,0.0,0.0,1.0,18.369,127984.89
0.0,1.0,1.0,1.0,9.859,127994.75
1.0,1.0,0.0,1.0,2.168,127996.92
0.0,1.0,0.0,1.0,18.591,128015.516
1.0,1.0,0.0,1.0,12.042,128027.555
0.0,0.0,0.0,1.0,18.493,128046.05
1.0,0.0,0.0,1.0,11.813,128057.86
1.0,1.0,1.0,1.0,9.804,128067.664
0.0,1.0,0.0,1.0,8.437,128076.1
1.0,1.0,0.0,1.0,11.69,128087.79
0.0,0.0,0.0,1.0,18.396,128106.19
0.0,1.0,1.0,1.0,9.946,128116.13
1.0,1.0,0.0,1.0,2.194,128118.33
0.0,1.0,0.0,1.0,18.872,128137.2
1.0,1.0,0.0,1.0,12.314,128149.516
0.0,0.0,0.0,1.0,18.998,128168.516
1.0,0.0,0.0,1.0,12.151,128180.664
1.0,1.0,1.0,1.0,10.103,128190.766
0.0,1.0,0.0,1.0,8.744,128199.51
1.0,1.0,0.0,1.0,12.109,128211.62
0.0,0.0,0.0,1.0,18.959,128230.58
0.0,1.0,1.0,1.0,10.092,128240.67
1.0,1.0,0.0,1.0,2.216,128242.89
0.0,1.0,0.0,1.0,18.717,128261.61
1.0,1.0,0.0,1.0,12.014,128273.625
0.0,0.0,0.0,1.0,18.222,128291.84
1.0,0.0,0.0,1.0,11.502,128303.34
1.0,1.0,1.0,1.0,9.499,128312.84
0.0,1.0,0.0,1.0,7.968,128320.81
1.0,1.0,0.0,1.0,11.029,128331.84
0.0,0.0,0.0,1.0,16.772,128348.62
0.0,1.0,1.0,1.0,8.686,128357.305
1.0,1.0,0.0,1.0,1.875,128359.18
0.0,1.0,0.0,1.0,16.011,128375.19
1.0,1.0,0.0,1.0,10.189,128385.375
0.0,0.0,0.0,1.0,15.494,128400.87
1.0,0.0,0.0,1.0,9.749,128410.62
1.0,1.0,1.0,1.0,8.124,128418.74
0.0,1.0,0.0,1.0,6.914,128425.66
1.0,1.0,0.0,1.0,9.521,128435.18
0.0,0.0,0.0,1.0,14.506,128449.69
0.0,1.0,1.0,1.0,7.548,128457.234
1.0,1.0,0.0,1.0,1.584,128458.82
0.0,1.0,0.0,1.0,14.136,128472.95
1.0,1.0,0.0,1.0,9.308,128482.26
0.0,0.0,0.0,1.0,14.104,128496.36
1.0,0.0,0.0,1.0,8.905,128505.266
1.0,1.0,1.0,1.0,7.372,128512.64
0.0,1.0,0.0,1.0,6.124,128518.766
1.0,1.0,0.0,1.0,8.545,128527.31
0.0,0.0,0.0,1.0,13.223,128540.54
0.0,1.0,1.0,1.0,6.986,128547.52
1.0,1.0,0.0,1.0,1.45,128548.98
0.0,1.0,0.0,1.0,12.829,128561.805
1.0,1.0,0.0,1.0,8.215,128570.02
0.0,0.0,0.0,1.0,12.561,128582.586
1.0,0.0,0.0,1.0,7.967,128590.555
1.0,1.0,1.0,1.0,6.657,128597.21
0.0,1.0,0.0,1.0,5.528,128602.74
1.0,1.0,0.0,1.0,7.746,128610.484
0.0,0.0,0.0,1.0,12.028,128622.516
0.0,1.0,1.0,1.0,6.417,128628.93
1.0,1.0,0.0,1.0,1.307,128630.234
0.0,1.0,0.0,1.0,11.736,128641.97
1.0,1.0,0.0,1.0,7.53,128649.5
0.0,0.0,0.0,1.0,11.476,128660.98
1.0,0.0,0.0,1.0,7.283,128668.26
1.0,1.0,1.0,1.0,6.111,128674.37
0.0,1.0,0.0,1.0,5.098,128679.47
1.0,1.0,0.0,1.0,7.147,128686.62
0.0,0.0,0.0,1.0,10.982,128697.6
0.0,1.0,1.0,1.0,5.821,128703.42
1.0,1.0,0.0,1.0,1.163,128704.586
0.0,1.0,0.0,1.0,10.661,128715.25
1.0,1.0,0.0,1.0,6.836,128722.086
0.0,0.0,0.0,1.0,10.438,128732.52
1.0,0.0,0.0,1.0,6.644,128739.164
1.0,1.0,1.0,1.0,5.571,128744.734
0.0,1.0,0.0,1.0,4.599,128749.336
1.0,1.0,0.0,1.0,6.498,128755.836
0.0,0.0,0.0,1.0,10.026,128765.86
0.0,1.0,1.0,1.0,5.36,128771.22
1.0,1.0,0.0,1.0,1.049,128772.266
0.0,1.0,0.0,1.0,9.764,128782.03
1.0,1.0,0.0,1.0,6.291,128788.32
0.0,0.0,0.0,1.0,9.589,128797.91
1.0,0.0,0.0,1.0,6.129,128804.04
1.0,1.0,1.0,1.0,5.151,128809.19
0.0,1.0,0.0,1.0,4.224,128813.414
1.0,1.0,0.0,1.0,6.013,128819.43
0.0,0.0,0.0,1.0,9.251,128828.68
0.0,1.0,1.0,1.0,4.977,128833.66
1.0,1.0,0.0,1.0,0.953,128834.61
0.0,1.0,0.0,1.0,9.041,128843.65
1.0,1.0,0.0,1.0,5.848,128849.5
0.0,0.0,0.0,1.0,8.93,128858.43
1.0,0.0,0.0,1.0,5.717,128864.15
1.0,1.0,1.0,1.0,4.827,128868.98
0.0,1.0,0.0,1.0,3.945,128872.92
1.0,1.0,0.0,1.0,5.635,128878.555
0.0,0.0,0.0,1.0,8.672,128887.23
0.0,1.0,1.0,1.0,4.701,128891.93
1.0,1.0,0.0,1.0,0.881,128892.81
0.0,1.0,0.0,1.0,8.521,128901.336
1.0,1.0,0.0,1.0,5.528,128906.87
0.0,0.0,0.0,1.0,8.44,128915.305
1.0,0.0,0.0,1.0,5.427,128920.734
1.0,1.0,1.0,1.0,4.59,128925.33
0.0,1.0,0.0,1.0,3.732,128929.06
1.0,1.0,0.0,1.0,5.363,128934.42
0.0,0.0,0.0,1.0,8.273,128942.695
0.0,1.0,1.0,1.0,4.501,128947.195
1.0,1.0,0.0,1.0,0.829,128948.02
0.0,1.0,0.0,1.0,8.15,128956.17
1.0,1.0,0.0,1.0,5.293,128961.47
0.0,0.0,0.0,1.0,8.099,128969.57
1.0,0.0,0.0,1.0,5.204,128974.77
1.0,1.0,1.0,1.0,4.419,128979.195
0.0,1.0,0.0,1.0,3.583,128982.78
1.0,1.0,0.0,1.0,5.168,128987.95
0.0,0.0,0.0,1.0,7.966,128995.92
0.0,1.0,1.0,1.0,4.355,129000.27
1.0,1.0,0.0,1.0,0.793,129001.07
0.0,1.0,0.0,1.0,7.864,129008.94
1.0,1.0,0.0,1.0,5.123,129014.06
0.0,0.0,0.0,1.0,7.834,129021.9
1.0,0.0,0.0,1.0,5.046,129026.945
1.0,1.0,1.0,1.0,4.278,129031.23
0.0,1.0,0.0,1.0,3.469,129034.695
1.0,1.0,0.0,1.0,5.014,129039.71
0.0,0.0,0.0,1.0,7.739,129047.45
0.0,1.0,1.0,1.0,4.235,129051.69
1.0,1.0,0.0,1.0,0.761,129052.445
0.0,1.0,0.0,1.0,7.654,129060.1
1.0,1.0,0.0,1.0,4.979,129065.08
0.0,0.0,0.0,1.0,7.624,129072.7
1.0,0.0,0.0,1.0,4.922,129077.625
1.0,1.0,1.0,1.0,4.173,129081.8
0.0,1.0,0.0,1.0,3.38,129085.18
1.0,1.0,0.0,1.0,4.892,129090.07
0.0,0.0,0.0,1.0,7.547,129097.62
0.0,1.0,1.0,1.0,4.151,129101.766
1.0,1.0,0.0,1.0,0.738,129102.5
0.0,1.0,0.0,1.0,7.473,129109.98
1.0,1.0,0.0,1.0,4.873,129114.85
0.0,0.0,0.0,1.0,7.457,129122.305
1.0,0.0,0.0,1.0,4.819,129127.125
1.0,1.0,1.0,1.0,4.094,129131.22
0.0,1.0,0.0,1.0,3.303,129134.52
1.0,1.0,0.0,1.0,4.796,129139.32
0.0,0.0,0.0,1.0,7.401,129146.72
0.0,1.0,1.0,1.0,4.069,129150.79
1.0,1.0,0.0,1.0,0.724,129151.516
0.0,1.0,0.0,1.0,7.327,129158.84
1.0,1.0,0.0,1.0,4.788,129163.63
0.0,0.0,0.0,1.0,7.324,129170.95
1.0,0.0,0.0,1.0,4.731,129175.69
1.0,1.0,1.0,1.0,4.024,129179.71
0.0,1.0,0.0,1.0,3.248,129182.96
1.0,1.0,0.0,1.0,4.714,129187.67
0.0,0.0,0.0,1.0,7.297,129194.97
0.0,1.0,1.0,1.0,4.014,129198.984
1.0,1.0,0.0,1.0,0.709,129199.695
0.0,1.0,0.0,1.0,7.222,129206.914
1.0,1.0,0.0,1.0,4.724,129211.64
0.0,0.0,0.0,1.0,7.22,129218.86
1.0,0.0,0.0,1.0,4.67,129223.53
1.0,1.0,1.0,1.0,3.97,129227.5
0.0,1.0,0.0,1.0,3.204,129230.7
1.0,1.0,0.0,1.0,4.65,129235.35
0.0,0.0,0.0,1.0,7.181,129242.53
0.0,1.0,1.0,1.0,3.959,129246.49
1.0,1.0,0.0,1.0,0.7,129247.195
0.0,1.0,0.0,1.0,7.115,129254.31
1.0,1.0,0.0,1.0,4.657,129258.97
0.0,0.0,0.0,1.0,7.114,129266.086
1.0,0.0,0.0,1.0,4.607,129270.695
1.0,1.0,1.0,1.0,3.915,129274.61
0.0,1.0,0.0,1.0,3.164,129277.77
1.0,1.0,0.0,1.0,4.591,129282.37
0.0,0.0,0.0,1.0,7.091,129289.46
0.0,1.0,1.0,1.0,3.913,129293.375
1.0,1.0,0.0,1.0,0.689,129294.06
0.0,1.0,0.0,1.0,7.025,129301.086
1.0,1.0,0.0,1.0,4.602,129305.69
0.0,0.0,0.0,1.0,7.032,129312.72
1.0,0.0,0.0,1.0,4.556,129317.27
1.0,1.0,1.0,1.0,3.877,129321.15
0.0,1.0,0.0,1.0,3.122,129324.27
1.0,1.0,0.0,1.0,4.546,129328.82
0.0,0.0,0.0,1.0,7.018,129335.836
0.0,1.0,1.0,1.0,3.879,129339.72
1.0,1.0,0.0,1.0,0.679,129340.4
0.0,1.0,0.0,1.0,6.958,129347.36
1.0,1.0,0.0,1.0,4.557,129351.914
0.0,0.0,0.0,1.0,6.974,129358.89
1.0,0.0,0.0,1.0,4.506,129363.4
1.0,1.0,1.0,1.0,3.841,129367.24
0.0,1.0,0.0,1.0,3.093,129370.336
1.0,1.0,0.0,1.0,4.505,129374.84
0.0,0.0,0.0,1.0,6.954,129381.8
0.0,1.0,1.0,1.0,3.846,129385.64
1.0,1.0,0.0,1.0,0.674,129386.31
0.0,1.0,0.0,1.0,6.893,129393.2
1.0,1.0,0.0,1.0,4.517,129397.72
0.0,0.0,0.0,1.0,6.912,129404.63
1.0,0.0,0.0,1.0,4.461,129409.09
1.0,1.0,1.0,1.0,3.813,129412.91
0.0,1.0,0.0,1.0,3.065,129415.97
1.0,1.0,0.0,1.0,4.471,129420.44
0.0,0.0,0.0,1.0,6.906,129427.34
0.0,1.0,1.0,1.0,3.808,129431.15
1.0,1.0,0.0,1.0,0.669,129431.82
0.0,1.0,0.0,1.0,6.847,129438.664
1.0,1.0,0.0,1.0,4.481,129443.15
0.0,0.0,0.0,1.0,6.857,129450.01
1.0,0.0,0.0,1.0,4.437,129454.445
1.0,1.0,1.0,1.0,3.776,129458.22
0.0,1.0,0.0,1.0,3.047,129461.266
MARK 021
0.0,1.0,0.0,1.0,212.748,129674.016
1.0,1.0,0.0,1.0,5.282,129679.3
0.0,0.0,0.0,1.0,8.149,129687.445
1.0,0.0,0.0,1.0,5.293,129692.74
1.0,1.0,1.0,1.0,4.509,129697.25
0.0,1.0,0.0,1.0,3.704,129700.95
1.0,1.0,0.0,1.0,5.36,129706.31
0.0,0.0,0.0,1.0,8.351,129714.664
0.0,1.0,1.0,1.0,4.596,129719.26
1.0,1.0,0.0,1.0,0.858,129720.12
0.0,1.0,0.0,1.0,8.417,129728.53
1.0,1.0,0.0,1.0,5.512,129734.05
0.0,0.0,0.0,1.0,8.5,129742.55
1.0,0.0,0.0,1.0,5.515,129748.06
1.0,1.0,1.0,1.0,4.685,129752.75
0.0,1.0,0.0,1.0,3.87,129756.62
1.0,1.0,0.0,1.0,5.568,129762.19
0.0,0.0,0.0,1.0,8.674,129770.86
0.0,1.0,1.0,1.0,4.771,129775.63
1.0,1.0,0.0,1.0,0.905,129776.54
0.0,1.0,0.0,1.0,8.75,129785.29
1.0,1.0,0.0,1.0,5.739,129791.03
0.0,0.0,0.0,1.0,8.848,129799.88
1.0,0.0,0.0,1.0,5.751,129805.63
1.0,1.0,1.0,1.0,4.877,129810.51
0.0,1.0,0.0,1.0,4.053,129814.56
1.0,1.0,0.0,1.0,5.812,129820.375
0.0,0.0,0.0,1.0,9.069,129829.445
0.0,1.0,1.0,1.0,4.977,129834.42
1.0,1.0,0.0,1.0,0.95,129835.375
0.0,1.0,0.0,1.0,9.17,129844.55
1.0,1.0,0.0,1.0,6.037,129850.586
0.0,0.0,0.0,1.0,9.303,129859.89
1.0,0.0,0.0,1.0,6.042,129865.93
1.0,1.0,1.0,1.0,5.107,129871.04
0.0,1.0,0.0,1.0,4.257,129875.3
1.0,1.0,0.0,1.0,6.09,129881.39
0.0,0.0,0.0,1.0,9.504,129890.9
0.0,1.0,1.0,1.0,5.2,129896.1
1.0,1.0,0.0,1.0,1.012,129897.12
0.0,1.0,0.0,1.0,9.616,129906.734
1.0,1.0,0.0,1.0,6.337,129913.07
0.0,0.0,0.0,1.0,9.79,129922.86
1.0,0.0,0.0,1.0,6.352,129929.21
1.0,1.0,1.0,1.0,5.36,129934.57
0.0,1.0,0.0,1.0,4.484,129939.055
1.0,1.0,0.0,1.0,6.395,129945.45
0.0,0.0,0.0,1.0,9.952,129955.41
0.0,1.0,1.0,1.0,5.404,129960.81
1.0,1.0,0.0,1.0,1.06,129961.875
0.0,1.0,0.0,1.0,9.98,129971.85
1.0,1.0,0.0,1.0,6.543,129978.4
0.0,0.0,0.0,1.0,10.103,129988.5
1.0,0.0,0.0,1.0,6.548,129995.05
1.0,1.0,1.0,1.0,5.52,130000.57
0.0,1.0,0.0,1.0,4.636,130005.2
1.0,1.0,0.0,1.0,6.599,130011.805
0.0,0.0,0.0,1.0,10.262,130022.07
0.0,1.0,1.0,1.0,5.566,130027.63
1.0,1.0,0.0,1.0,1.102,130028.734
0.0,1.0,0.0,1.0,10.259,130038.99
1.0,1.0,0.0,1.0,6.707,130045.695
0.0,0.0,0.0,1.0,10.339,130056.03
1.0,0.0,0.0,1.0,6.689,130062.72
1.0,1.0,1.0,1.0,5.634,130068.35
0.0,1.0,0.0,1.0,4.721,130073.07
1.0,1.0,0.0,1.0,6.717,130079.79
0.0,0.0,0.0,1.0,10.39,130090.18
0.0,1.0,1.0,1.0,5.584,130095.766
1.0,1.0,0.0,1.0,1.111,130096.875
0.0,1.0,0.0,1.0,10.25,130107.125
1.0,1.0,0.0,1.0,6.651,130113.77
0.0,0.0,0.0,1.0,10.175,130123.945
1.0,0.0,0.0,1.0,6.528,130130.48
