Time	SecL	RPM	MAP	Boost psi	TPS	TPSADC	MAF	MAFload	MAF volts	MAF Freq	AFR	MAT	CLT	Engine	Batt V	EGO cor1	Fuel: Air cor	Fuel: Warmup cor	Fuel: Baro cor	Fuel: Total cor	Fuel: Accel enrich	Fuel: Accel PW	VE1	PW	Duty Cycle1	VE2	PW2	Duty Cycle2	VE1 raw	VE2 raw	VE3 raw	VE4 raw	Seq PW1	Seq PW2	Seq PW3	Seq PW4	Seq PW5	Seq PW6	Seq PW7	Seq PW8	Seq PW9	Seq PW10	Seq PW11	Seq PW12	SPK: Spark Advance	SPK: Knock retard	Knock in	SPK: Cold advance	SPK: Traction retard	SPK: CEL retard	SPK: Fuel cut retard	SPK: External advance	SPK: Base Spark Advance	SPK: Idle Correction Advance	SPK: MAT Retard	SPK: Flex Advance	SPK: Spark Table 1	SPK: Spark Table 2	SPK: Spark Table 3	SPK: Spark Table 4	SPK: Revlim Retard	SPK: ALS Timing	SPK: Launch Timing	SPK: 3-step Timing	SPK: Launch VSS Retard	Dwell	Barometer	PWM Idle duty	Closed-loop idle target RPM	Closed-loop idle RPM error	AFR 1 Target	AFR 2 Target	AFR 1 Error	AFR 2 Error	TPSdot	MAPdot	RPMdot	Load	Secondary load	Ign load	Secondary ign load	AFR load	Injector timing pri	Injector timing sec	ECU Temperature	canin1_8	canout1_8	canout9_16	Timing err	Lost sync count	Lost sync reason	Fuel flow cc/min	VSS1	VSS1 ms-1	MPG(USA	MPG(UK	VSS1dot	Status1	Status2	Status3	Status4	Status5	Status5s	Status6	Status7	Status8	Status9	TPS accel	MAP accel	Total accel	porta	portb	porteh	portk	portmj	portp	portt	CEL status	CEL status2	CEL error code	Fuel temperature cor	Fuel pressure cor	Engine in cruise state	Engine accelerating slowly	Engine decelerating slowly	Engine in overrun	Engine idling	Engine WOT	TC slip * time	Loop	CAN error bits	CAN error count	Mainloop time	Fuel Flow cc	Fuel Flow lph	Gallons Used	Trip Meter Miles	Odometer Miles	Vehicle Speed	Power	Torque	Odometer_Miles
	s	RPM	kPa		%	ADC	g/sec	kPa	V		AFR	F	F	bit	v	%	%	%	%	%	%	ms	%	ms	%	%	ms	%	%	%	%	%	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	deg	deg	%	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	ms	kPa	%	rpm	rpm	AFR	AFR			%/s	kPa/s	rpm/sec	kPa	%	%	%	kPa	deg	deg					%			cc/min	MPH	ms-1			ms-2											%	%	%	bit	bit	bit	bit	bit	bit	bit	bit	bit	bit	%	%											us	cc/min	l/hr	Gal	Miles	Miles	MPH	HP	lbft	Miles
161.233	504	4307	111.9	2.2	42.6	361	0.00	0.0	0.000	38	13.20	91.0	194.8	33	14.0	100.0	99.8	100	100.0	99	100	0.000	85.9	9.064	32.5	85.9	9.064	32.5	85.9	0.0	100.0	0.0	9.073	9.073	9.073	9.073	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.8	0.0	0.0	0.0	19.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	15.3	886	3421	12.5	12.5	0.7	-12.5	-64.0	7.0	1130	111.9	0.0	111.9	0.0	111.9	102.1	0.0	12.5	0	0	0	12.0	0	0	224	4.3	1.9	1.2	1.4	-0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	2	254	23	247	136	4	64	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	736	486.2	28.9	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.299	504	4468	112.4	2.2	41.0	350	0.00	0.0	0.000	38	13.50	91.0	194.8	33	14.0	100.0	99.8	100	100.0	99	100	0.000	86.5	9.168	34.1	86.5	9.168	34.1	86.5	0.0	100.0	0.0	9.168	9.168	9.168	9.168	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	15.3	886	3582	12.5	12.5	1.0	-12.5	-36.5	6.0	1930	112.4	0.0	112.4	0.0	112.4	103.1	0.0	12.5	0	0	0	-13.0	0	0	224	4.5	2.0	1.3	1.5	-0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	8	254	23	247	136	4	64	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	736	510.9	30.3	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.366	504	4641	113.6	2.4	39.3	332	0.00	0.0	0.000	38	13.70	91.0	194.9	33	14.0	100.0	99.8	100	100.0	99	100	0.000	88.6	9.414	36.4	88.6	9.414	36.4	88.6	0.0	100.0	0.0	9.414	9.414	9.414	9.414	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.1	0.0	0.0	0.0	20.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3755	12.5	12.5	1.2	-12.5	-21.6	24.0	2050	113.6	0.0	113.6	0.0	113.6	104.3	0.0	12.5	0	0	0	12.0	0	0	224	4.7	2.1	1.3	1.6	-0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	2	254	23	247	136	4	64	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	736	546.7	32.5	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.434	504	4748	105.8	1.3	29.4	270	0.00	0.0	0.000	38	13.70	91.0	195.0	33	14.0	100.0	99.8	100	100.0	99	100	0.000	87.7	8.796	34.8	87.7	8.796	34.8	87.7	0.0	100.0	0.0	8.663	8.663	8.663	8.663	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.5	0.0	0.0	0.0	21.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3862	12.7	12.7	1.0	-12.7	-160.5	-133.0	1790	105.8	0.0	105.8	0.0	105.8	105.0	0.0	12.5	0	0	0	-8.0	0	0	224	4.7	2.1	1.3	1.6	-0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	9	255	23	246	128	4	69	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	736	518.2	30.8	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.501	504	4790	85.8	-1.6	17.1	190	0.00	0.0	0.000	38	13.00	90.9	195.0	33	14.0	100.0	99.8	100	100.0	99	100	0.000	97.8	8.185	32.7	97.8	8.185	32.7	97.8	0.0	100.0	0.0	7.647	7.647	7.647	7.647	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1	0.0	0.0	0.0	24.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3904	13.2	13.2	-0.2	-13.2	-174.0	-355.0	1190	85.8	0.0	85.8	0.0	85.8	101.6	0.0	12.3	0	0	0	4.0	0	0	224	4.9	2.2	1.4	1.7	0.0	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	4	253	23	247	136	4	68	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	736	481.8	28.6	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.569	504	4579	59.1	-5.5	11.9	168	0.00	0.0	0.000	38	11.80	90.8	195.0	33	14.0	100.0	99.8	100	100.0	99	100	0.000	63.2	3.954	15.1	63.2	3.954	15.1	63.2	0.0	100.0	0.0	3.824	3.824	3.824	3.824	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.3	0.0	0.0	0.0	32.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3693	13.4	13.4	-1.6	-13.4	-101.5	-425.0	360	59.1	0.0	59.1	0.0	59.1	94.4	0.0	12.5	0	0	0	-14.0	0	0	224	4.9	2.2	1.4	1.7	0.0	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	246	128	4	69	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	736	189.4	11.2	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.636	504	4423	49.2	-6.9	12.2	171	0.00	0.0	0.000	38	9.40	90.8	195.0	33	14.0	100.0	99.8	100	100.0	99	100	0.000	68.4	3.650	13.5	68.4	3.650	13.5	68.4	0.0	100.0	0.0	3.549	3.549	3.549	3.549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	35.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.4	0.0	0.0	0.0	35.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3537	13.3	13.3	-3.9	-13.3	0.6	-144.0	-2620	49.2	0.0	49.2	0.0	49.2	92.0	0.0	12.5	0	0	0	-15.0	0	0	224	4.9	2.2	1.4	1.7	0.0	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	254	23	246	128	4	65	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	736	164.1	9.7	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.703	504	4118	48.0	-7.1	11.8	166	0.00	0.0	0.000	38	10.20	90.8	195.0	33	14.0	100.0	99.8	100	100.0	99	100	0.000	56.4	3.036	10.4	56.4	3.036	10.4	56.4	0.0	100.0	0.0	3.036	3.036	3.036	3.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3232	13.2	13.2	-3.0	-13.2	-8.9	9.0	-3870	48.0	0.0	48.0	0.0	48.0	91.4	0.0	12.7	0	0	0	14.0	0	0	224	4.9	2.2	1.4	1.7	0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	247	136	4	68	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	736	117.4	7.0	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.770	505	4066	48.2	-7.1	11.6	167	0.00	0.0	0.000	38	11.00	90.7	195.0	33	14.0	100.0	99.8	100	100.0	99	100	0.000	55.1	3.043	10.3	55.1	3.043	10.3	55.1	0.0	100.0	0.0	2.994	2.994	2.994	2.994	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	35.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.9	0.0	0.0	0.0	35.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3180	13.2	13.2	-2.2	-13.2	-4.0	-6.0	-3630	48.2	0.0	48.2	0.0	48.2	91.4	0.0	12.5	0	0	0	-11.0	0	0	224	4.7	2.1	1.3	1.6	0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	245	136	4	97	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	736	116.3	6.9	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.837	505	3770	50.6	-6.7	14.8	207	0.00	0.0	0.000	38	12.10	90.6	195.0	17	14.0	100.0	99.8	100	100.0	99	154	1.600	47.3	2.966	9.3	47.3	2.761	8.7	47.3	0.0	100.0	0.0	4.445	4.445	4.445	4.445	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.8	0.0	0.0	0.0	34.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	2884	13.2	13.2	-1.1	-13.2	47.2	35.0	-2330	50.6	0.0	50.6	0.0	50.6	91.5	0.0	12.5	0	0	0	13.0	0	0	224	4.5	2.0	1.3	1.5	0.1	136	0	0	0	0	0	64	0	0	0	48.6	0.0	22.8	0	253	23	247	136	4	68	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	748	103.8	6.2	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.904	505	3686	90.2	-1.0	30.6	296	0.00	0.0	0.000	38	12.50	90.6	195.0	17	14.0	100.0	99.8	100	100.0	99	130	2.600	75.1	8.766	26.9	75.1	6.073	18.7	75.1	0.0	100.0	0.0	8.997	8.997	8.997	8.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3	0.0	0.0	0.0	26.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	2800	13.1	13.1	-0.6	-13.1	265.1	831.0	-3470	90.2	0.0	90.2	0.0	90.2	96.6	0.0	12.7	0	0	0	-14.0	0	0	224	4.3	1.9	1.2	1.4	0.2	136	0	0	0	0	0	64	0	0	0	73.0	0.0	35.9	4	255	23	247	136	4	101	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	748	400.8	23.8	2.2	0.00	0.00	0.00	0.0	0.0	0.0
161.971	505	3868	112.3	2.2	48.5	423	0.00	0.0	0.000	38	17.60	90.6	195.0	17	14.1	100.0	99.8	100	100.0	99	120	2.300	89.9	11.790	38.0	89.9	9.425	30.4	89.9	0.0	100.0	0.0	11.862	11.862	11.862	11.862	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4	0.0	0.0	0.0	19.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	2982	12.5	12.5	5.1	-12.5	291.5	313.0	-1510	112.3	0.0	112.3	0.0	112.3	99.1	0.0	12.7	0	0	0	-13.0	0	0	224	4.3	1.9	1.2	1.4	0.2	136	0	0	0	0	0	64	0	0	0	71.1	0.0	32.8	12	255	23	246	128	4	69	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	748	584.3	34.7	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.038	505	3842	117.2	2.9	58.9	466	0.00	0.0	0.000	38	11.80	90.6	195.0	17	14.1	100.0	99.8	100	100.0	99	119	2.300	89.1	12.218	39.1	89.1	9.816	31.4	89.1	0.0	100.0	0.0	12.217	12.217	12.217	12.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	2956	12.4	12.4	-0.6	-12.4	266.0	69.0	-140	117.2	0.0	117.2	0.0	117.2	99.0	0.0	12.5	0	0	0	-21.0	0	0	224	4.3	1.9	1.2	1.4	0.2	136	0	0	0	0	0	64	0	0	0	73.1	0.0	32.6	9	255	23	246	128	4	69	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	748	603.4	35.8	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.105	505	3743	119.0	3.2	52.5	407	0.00	0.0	0.000	38	10.60	90.5	195.0	33	14.1	100.0	99.8	100	100.0	99	100	0.000	89.4	10.082	31.4	89.4	10.082	31.4	89.4	0.0	100.0	0.0	10.082	10.082	10.082	10.082	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.7	0.0	0.0	0.0	18.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	2857	12.3	12.3	-1.7	-12.3	-53.6	29.0	-300	119.0	0.0	119.0	0.0	119.0	98.3	0.0	12.3	0	0	0	-16.0	0	0	224	4.3	1.9	1.2	1.4	0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	1	253	23	246	128	4	69	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	748	475.9	28.3	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.172	505	3834	118.6	3.1	44.4	372	0.00	0.0	0.000	38	11.30	90.4	195.0	33	14.1	100.0	99.8	100	100.0	99	100	0.000	89.4	10.051	32.1	89.4	10.051	32.1	89.4	0.0	100.0	0.0	10.051	10.051	10.051	10.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.8	0.0	0.0	0.0	18.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	2948	12.3	12.3	-1.0	-12.3	-140.6	-6.0	-440	118.6	0.0	118.6	0.0	118.6	98.9	0.0	12.5	0	0	0	-19.0	0	0	224	4.3	1.9	1.2	1.4	0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	1	255	23	247	136	4	69	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	748	485.8	28.8	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.240	505	4008	118.6	3.1	41.4	340	0.00	0.0	0.000	38	13.20	90.4	195.0	33	14.1	100.0	99.8	100	100.0	99	100	0.000	88.8	10.014	33.4	88.8	10.014	33.4	88.8	0.0	100.0	0.0	9.989	9.989	9.989	9.989	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3122	12.3	12.3	0.9	-12.3	-51.3	2.0	570	118.6	0.0	118.6	0.0	118.6	100.1	0.0	12.7	0	0	0	15.0	0	0	275	4.3	1.9	1.0	1.2	0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	2	254	23	247	136	4	64	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	748	505.8	30.0	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.307	505	4087	110.7	2.0	26.4	245	0.00	0.0	0.000	38	13.00	90.4	195.0	33	14.1	100.0	99.8	100	100.0	99	100	0.000	87.3	9.296	31.7	87.3	9.296	31.7	87.3	0.0	100.0	0.0	9.098	9.098	9.098	9.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.7	0.0	0.0	0.0	19.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3201	12.5	12.5	0.5	-12.5	-206.6	-111.0	1850	110.7	0.0	110.7	0.0	110.7	100.6	0.0	12.5	0	0	0	-11.0	0	0	275	4.3	1.9	1.0	1.2	0.0	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	4	255	23	246	128	4	101	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	748	474.7	28.2	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.374	505	3960	89.8	-1.0	16.0	188	0.00	0.0	0.000	38	12.40	90.4	195.0	33	14.1	100.0	99.8	100	100.0	99	100	0.000	90.4	8.036	26.5	90.4	8.036	26.5	90.4	0.0	100.0	0.0	7.456	7.456	7.456	7.456	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2	0.0	0.0	0.0	25.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3074	13.1	13.1	-0.7	-13.1	-187.6	-275.0	600	89.8	0.0	89.8	0.0	89.8	98.1	0.0	12.5	0	0	0	11.0	0	0	275	4.3	1.9	1.0	1.2	0.0	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	8	255	23	247	136	4	69	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	748	390.1	23.2	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.441	505	3930	73.4	-3.4	15.0	195	0.00	0.0	0.000	38	10.90	90.4	195.0	33	14.1	100.0	99.8	100	100.0	99	100	0.000	74.9	5.234	17.1	74.9	5.234	17.1	74.9	0.0	100.0	0.0	5.234	5.234	5.234	5.234	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	27.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.2	0.0	0.0	0.0	27.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3044	13.5	13.5	-2.6	-13.5	-16.2	-245.0	-1140	73.4	0.0	73.4	0.0	73.4	95.4	0.0	12.5	0	0	0	17.0	0	0	275	4.3	1.9	1.0	1.2	0.0	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	253	23	247	136	4	100	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	748	233.0	13.8	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.508	505	4043	85.4	-1.7	24.4	267	0.00	0.0	0.000	38	10.10	90.4	195.0	17	14.1	100.0	99.8	100	100.0	99	123	1.900	83.2	8.238	27.8	83.2	6.326	21.3	83.2	0.0	100.0	0.0	8.238	8.238	8.238	8.238	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2	0.0	0.0	0.0	25.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3157	13.3	13.3	-3.2	-13.3	148.2	272.0	80	82.2	0.0	82.2	0.0	82.2	97.3	0.0	12.7	0	0	0	-18.0	0	0	275	4.3	1.9	1.0	1.2	-0.1	136	0	0	0	0	0	64	0	0	0	62.6	0.0	26.2	3	254	23	247	136	4	64	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	748	409.7	24.3	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.575	505	4251	115.9	2.8	44.3	390	0.00	0.0	0.000	38	14.10	90.3	195.0	17	14.1	100.0	99.8	100	100.0	99	118	2.000	87.2	11.405	40.4	87.2	9.412	33.3	87.2	0.0	100.0	0.0	11.547	11.547	11.547	11.547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4	0.0	0.0	0.0	19.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3365	12.4	12.4	1.7	-12.4	272.2	476.0	1730	115.9	0.0	115.9	0.0	115.9	101.7	0.0	12.3	0	0	0	10.0	0	0	275	4.3	1.9	1.0	1.2	-0.1	136	0	0	0	0	0	64	0	0	0	73.7	0.0	27.4	4	253	23	247	136	4	68	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	733	619.2	36.8	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.641	505	4363	122.8	3.8	56.3	459	0.00	0.0	0.000	38	12.10	90.2	195.0	17	14.1	100.0	99.8	100	100.0	99	113	1.600	90.0	12.121	44.1	90.0	10.442	38.0	90.0	0.0	100.0	0.0	12.121	12.121	12.121	12.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.8	0.0	0.0	0.0	18.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3477	12.3	12.3	-0.2	-12.3	183.3	121.0	2320	122.8	0.0	122.8	0.0	122.8	102.4	0.0	12.7	0	0	0	11.0	0	0	275	4.5	2.0	1.0	1.2	-0.1	136	0	0	0	0	0	64	0	0	0	65.7	0.0	23.0	1	255	23	246	128	4	101	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	733	679.3	40.3	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.709	506	4448	127.7	4.5	70.6	569	0.00	0.0	0.000	38	11.50	90.2	195.0	17	14.1	100.0	99.8	100	100.0	99	113	1.600	93.0	12.755	47.3	93.0	11.156	41.4	93.0	0.0	100.0	0.0	12.850	12.850	12.850	12.850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.3	0.0	0.0	0.0	18.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3562	12.2	12.2	-0.7	-12.2	181.8	78.0	1440	127.7	0.0	127.7	0.0	127.7	103.0	0.0	12.5	0	0	0	-15.0	0	0	275	4.7	2.1	1.1	1.3	-0.2	136	0	0	0	0	0	64	0	0	0	65.6	0.0	22.0	6	255	23	244	128	4	101	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	733	732.0	43.5	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.776	506	4494	131.3	5.0	94.5	718	0.00	0.0	0.000	38	11.80	90.2	195.0	17	14.1	100.0	99.8	100	100.0	99	112	1.700	96.0	13.682	51.2	96.0	11.894	44.5	96.0	0.0	100.0	0.0	13.749	13.749	13.749	13.749	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3608	12.1	12.1	-0.3	-12.1	369.8	56.0	920	131.3	0.0	131.3	0.0	131.3	103.3	0.0	12.5	0	0	0	-15.0	0	0	275	4.7	2.1	1.1	1.3	-0.2	136	0	0	0	0	0	64	0	0	0	76.0	0.0	24.3	9	255	23	246	128	4	69	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	733	797.9	47.4	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.843	506	4568	134.6	5.5	100.2	727	0.00	0.0	0.000	38	11.60	90.2	195.0	17	14.1	100.0	99.8	100	100.0	99	111	1.500	99.2	13.998	53.3	99.2	12.494	47.6	99.2	0.0	100.0	0.0	13.998	13.998	13.998	13.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.7	0.0	0.0	0.0	17.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3682	12.1	12.1	-0.5	-12.1	108.5	47.0	710	134.6	0.0	134.6	0.0	134.6	103.8	0.0	12.7	0	0	0	-10.0	0	0	275	4.7	2.1	1.1	1.3	-0.2	136	0	0	0	0	0	0	0	0	0	66.5	0.0	20.6	12	253	23	247	136	0	68	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	733	831.2	49.3	2.2	0.00	0.00	0.00	0.0	0.0	0.0
162.910	506	4688	136.6	5.8	100.2	727	0.00	0.0	0.000	38	11.60	90.2	195.0	17	14.1	100.0	99.8	100	100.0	99	100	0.000	102.2	13.225	51.7	102.2	13.217	51.6	102.2	0.0	100.0	0.0	13.284	13.284	13.284	13.284	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5	0.0	0.0	0.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	14.9	886	3802	12.0	12.0	-0.4	-12.0	4.1	33.0	990	136.6	0.0	136.6	0.0	136.6	104.6	0.0	12.5	0	0	0	-16.0	0	0	275	4.7	2.1	1.1	1.3	-0.1	136	0	0	0	0	0	0	0	0	0	0.5	0.0	0.1	3	255	23	247	136	0	69	0	0	0	0.0	0.0	0	1	0	0	0	1	0	0	0	0	733	802.4	47.6	2.2	0.00	0.00	0.00	0.0	0.0	0.0
